id,text,user.screen_name
433349284667211776,"Vraag: waarom heb ik niet alle zenders de 1e 2 weken of maanden? #ziggo http://t.co/2gRE4iWahs Hallo, ben overgestapt van kpn digitenne n...",ZiggoForumPosts
433347507142144000,Online &amp; Social Manager gezocht bij KPN in Amsterdam: http://t.co/4ytJURbEVp #marketing #PR #online,MrWork_marcom
435328663874437120,Op dit moment zijn wij zowel telefonisch als via internet niet bereikbaar door storing KPN. Wel direct contact? Bel 06-42118700,Ongewoon
435337600484667392,Afbouwen #KPN-belang door AMX wellicht technisch of tactisch van aard - Market Talk: UBS denkt dat America Mov... http://t.co/A3SRx8ZQf2,_Economie
435340513680818176,Gespot in de brievenbus: twitter oproep van KPN http://t.co/eEuBpnYJUT,mbloksma
435334498289745920,@SamsungMobileNL maar geen storing.  Hij zit bij t mobile en ik kpn.,Missblogsternl
435293637841137664,"En weer 2 dagen in de schoolbanken in Meppel.
#OPIB #zakelijkemarkt #KPN #nieuweuitdaging #fb",EricHuberts
435317153336532992,De coolste baan van nederland @Call2 #IT Trainee http://t.co/V7CLEdqtzo #GPTW #KPN,KoenOlmer
435333180418052096,Hallo #Amstelveen! KPN gaat kabelnetwerk Amstelveen verbeteren: Om hogere internetsnelheden te... http://t.co/VwaqvNRNGr #gemeentenieuws,GG_Amstelveen
435294248716759040,We gaan de klanten van #KPN weer naar tevredenheid helpen vandaag #hilversum,phili012
435341617718132736,KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/kyz6OfglVX,FelixFeed
435323588971724800,"#vacature #Randstad Heb jij minimaal 1,5 jaar zakelijke callcenterervaring? Kom dan werken bij KPN Groningen! (M/V) http://t.co/QmHr1Y3VfJ",randstad_nl_ccr
435313772836974593,@KPNwebcare  ligt KPN vandaag er nog steeds uit????,vakantieassist
435333926089789440,"Krijg 22,50  iCoins bij KPN via iPay. Spaar gratis iCoins op meer dan 10 manieren. http://t.co/6TL77iGGXA",dimchar1823
435323595468701696,#vacature #Randstad Voor KPN Groningen zijn wij op zoek naar klantadviseurs voor de afdeling Glasvezel! (M/V) http://t.co/is249oeqt4,randstad_nl_ccr
435334364944420864,@SamsungMobileNL als ik bel dan maakt de telefoon soort van storing met de tv of kpn kastje. We hebben een Philips tv. Mijn man ook de s4,Missblogsternl
435330508046999552,"HTC CHaCHa Black Zwart, Bel-SMS-Web 1000, 2 jaar ~  24 KPN ~ Mobiel  vanaf � 0 #KPN   http://t.co/PIbxgWfrzM",GSM_plaza
435323020035383296,Het is #maandag en er gaan een aantal #nalatige bedrijven weer eens van me horen. #woonwijze #tele2 #kpn #herlaarhof  #waterschap #aannemer,DeenDondersteen
435285628339507200,"#vacature Sales - Parttime verkoper voor KPN, Hi &amp; Telfort omgeving Roermond: Olympia Uitzendbureau ... http://t.co/lppqPmwGlb #Roermond",Roermond_Nieuws
435343843379007489,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/sAICMdngjh #Nieuws,Radiowereld
435343827574849536,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/MS4qjzbqXx #Nieuws,martinslijper
435227665214078976,@Nancynadila buikkk ije ade.. emank kpn valentine,wisnurockinday
435341201730838530,Van #verzorgingsstaat naar een zorgelijke staat? #Informatiebeveiliging onmisbaar voor gemeenten. #KPN_LokOverheid. http://t.co/QzWJ5c7DrX,PartnersBB
435348541465452545,"Nokia 700 Cool grey, Bel-SMS 150, 2 jaar ~  24 KPN ~ Mobiel  vanaf � 0 #KPN   http://t.co/3sRPRc1770",Telefoon2day
435311561838968833,Twitter oproep van KPN http://t.co/2Da8neb3ku de klantenservice stelt de 'Wat vindt u van ons?' vraag. http://t.co/NtyaD95nB6,PostNL_blog
435322869409939456,Onderweg naar training #kpn http://t.co/RX9s5mjGlo,Ramon_W
435348850828922880,En in de KPN XL winkel #wachten pffff,ilsje789
435284339681533952,"Roermond #vacatures Sales - Parttime verkoper voor KPN, Hi &amp; Telfort omgeving Roermond: Olympia Uitzendbureau ... http://t.co/XPvmCRIFwV",ZZPRoermond
435343832347979777,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/jeMe7KpQEW #Nieuws,radionl
435242130663940097,@MrWorkNl #Vacature: Senior Account Managers gezocht bij KPN (Houten): http://t.co/NzQlg6knbN #verkoop http://t.co/0wAUUJCGdu #Management,VacatureManage
435347764046995456,"Sony Ericsson Sony Xperia S Black, Bel-SMS 650, 1 jaar ~  12 KPN ~ Mobiel  vanaf � 149,95 #KPN   http://t.co/aL8dBSZqic",GSM_plaza
435340084691226624,Wij kampen met de gevolgen van blikseminslag  gisteren. Behoorlijk wat schade. Voorlopig niet bereikbaar per e-mail. Vanmiddag komt KPN.,kloosterzwolle
435328255030075392,22/2 #kpnsvd met oud-topschaatssters @bdeloor @annamarieskate ambassadeurs KPN Junior Schaatsclub. #kpnschaatsclub #kpnsvd #schaatsfan,HandicapEnSport
435346151806496768,KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/3saU7p5M2K,Medianieuws_
435268491000958976,Senior Local Buyer Networks Den Haag - KPN verandert. Van telefoonbedrijf zijn we uitgegroeid tot een multimediaon... http://t.co/uGf6EAdCUy,Joofvacature
435345753645404160,[open] Storing Deventer - Internet van XS4ALL / Business DSL / ADSL van KPN: gemeld door Chester op 17-02-2014... http://t.co/u39IlRaXSV,XS4ALL_storing
435340809886375936,Leuke actie van KPN ihkv klanttevredenheid: Gespot in de brievenbus: twitter oproep van KPN http://t.co/SjcPSlvXzF,Erleyne
435323588229337089,#vacature #Randstad Kom werken bij KPN (Groningen) op de Technische Helpdesk! (M/V) http://t.co/qvqeR6g1Sj,randstad_nl_ccr
435332046727421952,#kpn storing in regio #deventer Ze zoeken naar de oorzaak. Tot die tijd geen internet en tv.,WillemMuis
435290653086736384,#Vacature: Manager Work force Management gezocht bij KPN (Rotterdam): http://t.co/R9ux1JlMW9 #manager #leidinggevend #vacature,MrWrk_logistiek
435345469573578752,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/DQHBeIYsFq #Nieuws,01medianieuws
435343753989988352,[open] Storing Deventer – Internet van XS4ALL / Business DSL / ADSL van KPN: gemeld door Chester op 17-02-2014... http://t.co/ABg73QjSIk,internetstoring
435320737218699265,@KPN @KPNwebcare nou krijg lekker snel antwoord.. #fail,iBenszn
435323596806696960,#vacature #Randstad Commercieel medewerker binnendienst (Verkoop &amp; Levering) bij KPN in Groningen! (M/V) http://t.co/wpfJ9KmTq0,randstad_nl_ccr
435264153104564224,Senior Local Buyer Networks Den Haag: KPN verandert. Van telefoonbedrijf zijn we uitgegroeid ... http://t.co/zI2aoZcpwY #banen #vacature,joofnl
435262662289920000,Deze Klacht over KPN op Klacht.nl is helaas nog niet in behandeling genomen. http://t.co/BabTYoxAjc Oplossen? Mail : redactie@Klacht.nl.,Klacht_NL
435335022057619456,Maandag. Just maandag. (@ KPN Borg) http://t.co/cUN7Z5hiV7,Elcrest
435299135970086912,@KPNwebcare “Niets van het schaatsen missen met 4G van KPN” Hoe dan? iTV werkt niet op 4G.,robbouhuis
435341115638562816,KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/0fpmLphiK2,MediaNieuws_NL
435349022585671680,@KPN wanneer is film1 GO eindelijk ook beschikbaar voor kpn gebruikers op de app van film1? Er is nog steeds geen inlogmogelijkheid voor ons,jurbraam94
435259983786430464,"Guadeloupe, distributeur officiel de KPN.",TigrouKillerBee
435274365614047232,#Reclame @joofvacatures Senior Local Buyer Networks Den Haag – KPN verandert. Van telefoonbedrijf z... http://t.co/7ms8MvuklF #Marketing,VacatureReclame
433386760803192832,Bye bye #tele2 welcome #kpn. Hopelijk nu wel kunnen kijken wat ik opneem. Geen internet wat uit valt.,kers2
435315135109160960,RT @DMmediaplein: Twitter oproep van KPN http://t.co/MpT8AowVGr Klantenservice stelt de 'Wat vindt u van ons?' vraag. http://t.co/vWNSLN7YEL,WeConnect
435343825137958913,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3: Een week na de Olympische ... http://t.co/LXOvcPewdf #WereldNieuws,Wereld
435323587533082625,#vacature #Randstad Commercieel medewerker binnendienst (Verkoop &amp; Levering) bij KPN in Groningen! (M/V) http://t.co/NjjIbRFE4t,randstad_nl_ccr
435306334012325888,"Nieuwe week, nieuwe kansen. Maak er allemaal wat moois van. (@ KPN) http://t.co/G7c6Epe28K",Olaf_Lemaire
435338357434892288,"KPN gaat kabelnetwerk Amstelveen verbeteren: Om hogere internetsnelheden te kunnen regelen voor zijn klanten,... http://t.co/A6GBp09wPR",amstelveen
435296084249042945,KPN Achter het Netwerk Security  http://t.co/wVpXbk8yut,FerryHeeneman
435300156876263424,@OFFICIALSVNRSLM kpn OPFOL min,Heyitsfitri_
435337363275788288,Verkoper bij KPN gezocht te Assen http://t.co/ChLTcMmXvw Vacature Assen,VacaturesAssen1
435344055694659584,ⓓ #KPN NK Allround en Sprint op primetime via Nederland 1 en 3: Een week na de Olympische Spele... http://t.co/TbcsOp77MB #media #nieuws,o2377
435323598429888512,"#vacature #Randstad Heb jij minimaal 1,5 jaar zakelijke callcenterervaring? Kom dan werken bij KPN Groningen! (M/V) http://t.co/RHaehFViwZ",randstad_nl_ccr
435323596110458880,#vacature #Randstad Vacature KPN glasvezel (avondtraining) voor parttime studenten! (M/V) http://t.co/UQwWyQYFwN,randstad_nl_ccr
435344982577545216,@hortancevdbeld bedankt. ik had ondertussen ook al gehoord dat het KPN is.... Ziggo internet doet het wel en gelukkig hebben we nog mobiel,hortancevdbeld
435345521231011840,Gespot in de brievenbus: twitter oproep van KPN - Wat vindt u van ons? Deze vraag stelt de klantenservice...Het b... http://t.co/EmFExDIwkJ,MailStreetBV
435328760817410048,KPN telefoon storing Deventer. Winkels niet bereikbaar?! Dat kunnen we niet hebben in deze tijden... Kom op KPN fix iT!,VHilbron
435272766741159936,#productie @MrWorkNl #Vacature: Senior Account Managers gezocht bij KPN (Houten): http://t.co/fUsIXq5jAW... http://t.co/EwKoBLHXhD #bouw,VacatureBouwvak
435285314987626497,Goedemorgen! Kan een #marketeer van Hi of KPN mij uitleggen waarom Hi sim-only met deze meneer… http://t.co/53lAYfqFvI,LindaMiriam
435323585859551232,#vacature #Randstad Voor KPN Groningen zijn wij op zoek naar klantadviseurs voor de afdeling Glasvezel! (M/V) http://t.co/qIYWqTvR6v,randstad_nl_ccr
435343742015246336,@feestverhuurdev @hortancevdbeld volgens KPN duurt de storing nog zeker tot 17.30 uur.,RobJdeJong
435349993843462144,[open] Storing Deventer - Internet van XS4ALL / Business DSL / ADSL van KPN http://t.co/nn7KIwg5g6,XS4ALL_Forum
435323050205011969,KPN schrapt 1500 tot 2000 banen: http://t.co/mTxInUBvGs ... en nu maar hopen dat ze Blijven Werken al kennen! http://t.co/0IXnCL9mJX,BlijvenWerken
435346277975326720,"KPN gaat kabelnetwerk Amstelveen verbeteren: Om hogere internetsnelheden te kunnen regelen voor zijn klanten,... http://t.co/7EVu8UvAJI",amstelveen
435344053987573760,#KPN NK Allround en Sprint op primetime via Nederland 1 en 3: Een week na de Olympische Spelen in Sotsj... http://t.co/o8Y902H20n #Media,nieuws_media
435278231118151680,"#Maastricht Sales - Parttime verkoper voor KPN, Hi &amp; Telfort omgeving Maastricht: Olympia Uitzendbur... http://t.co/9AejAMTRq0 #vacature",MaastrichtJobs
435323586715189248,#vacature #Randstad Vacature KPN glasvezel (avondtraining) voor parttime studenten! (M/V) http://t.co/LWIfiaqMol,randstad_nl_ccr
435349575566913536,"En nu? Kabelbreuk KPN in deventer. Geen netwerk, telefoon, internet niets. Dan merk je pas hoe afhankelijk je van alles bent. #drama",timjahnig
435217092699111425,50% korting op je abonnement bij Youfone! http://t.co/Gbs5BhV8vQ Voordelig  bellen op het KPN netwerk.,Voordeel1
435341024957702144,"@feestverhuurdev @hortancevdbeld kpn ligt er uit. Telefoon, internet,tv. Staat los van Ziggo.",RobJdeJong
435327540400754688,KPN gaat kabelnetwerk Amstelveen verbeteren http://t.co/4jEVYnAYpm,AmstelveenNL
435260313169326080,KPN pou entré Gwada,marco_loco972
435343830229872640,#niws #shownieuws KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/vj8ZKmJlV0 #nieuws #RadioNL,01niws
435274364938764288,#Reclame @gratisvacatures Senior Local Buyer Networks Den Haag – KPN verandert. Van telefoonbedrijf... http://t.co/IpE7nNgh2k #Marketing,VacatureReclame
435314469712171008,RT @DMmediaplein: Oproep van KPN http://t.co/XxcolyF9Sy de klantenservice stelt de 'Wat vindt u van ons?' vraag. http://t.co/d6BEFL11mS,mbloksma
435323910415220736,"""@KoenOlmer: De coolste baan van nederland @Call2 #IT Trainee http://t.co/ipdbFK94Lt #GPTW #KPN"" en zo is het maar net!",simoneonline
435315371034542080,Alcatel OT-810 + KPN Bel - SMS 100 (100 minuten of 100 sms)  http://t.co/jVJTCrWJTW,Telefoon2day
435343823720284160,#RadioNL KPN NK Allround en Sprint op primetime via Nederland 1 en 3: Een week na de Olympische Spelen... http://t.co/IoLCLHZOlc #NIEUWS,radiowereldfm
435338412921327616,Jammer dat @KPN mij als trouwe klant geen leuke aanbieding kan geven voor het verlengen van mijn abonnement @vodafoneNL geeft duidelijk meer,manonvanheerde
435277050434162689,"#maastricht Sales - Parttime verkoper voor KPN, Hi &amp; Telfort omgeving Maastricht: Olympia Uitzendbu... http://t.co/biKthRyDeF #vacatures",Maastricht_jobs
435331567779454976,"KPN XDSL Deventer: 
KPN meldt een verstoring aan haar netwerk. De verstoring betreft een  aantal DSLAMs  in De... http://t.co/4buN4aS5vM",GooilandOnline
435336754649124864,@IGJeroen Dat is apart! Heb je Spotify al geactiveerd met de code op de brief van KPN? En wil je mij via een DM je postcode en huisnummer/2,KPNwebcare
435324659030958080,"KPN gaat kabelnetwerk Amstelveen verbeteren 
http://t.co/X8pe6XQsBN",Gem_Amstelveen
435334762447007746,Maandagochtend begint lekker met #kpn storing #Deventer. Dan kan ik niet zo veel doen...,EddyLezer
435204158397095937,@vodafoneNL zowel kpn als tmob geeft ie geen service,SukardyS
435323597662339072,#vacature #Randstad Kom werken bij KPN (Groningen) op de Technische Helpdesk! (M/V) http://t.co/SHTXToagfw,randstad_nl_ccr
435285904148934656,"#Maastricht Sales - Parttime verkoper voor KPN, Hi &amp; Telfort omgeving Maastricht http://t.co/m7DVRp9Ca1",MaastrichtJobs
435325257936015360,KPN Tablet 5000 MB 1 jaar vanaf � 45.00 Mobiel Internet http://t.co/15ES1tCGaZ,Telefoon2day
435333864098365440,"Kapitaalvernietiging les1,neem een straat met 6 huizen.Er komen 3 vezels en 2 bewoner's gaan het gebruiken. Dag KPN http://t.co/tnN7YjULPh",Reeshofwarmte
435348813134712832,@KPN Sinds 2006 (8 jaar) klant bij KPN. Na een klacht uitstekend geholpen door Kharoena Lokhai. Hierdoor nog 2 jaar verlengd. Zo kan het ook,RTaouila
435320111130767360,"Eerste dag bij KPN M2M. Files vielen mee, dus fijne start van de dag. Werkse allemaal!",IrenedeRuijter
435327131157950464,#gemeente KPN gaat kabelnetwerk Amstelveen verbeteren (amstelveen.nl) http://t.co/PhLWsOFa4e #Amstelveen,Amstelveen20
435356639907291136,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/7vkRVOPQlC,FelixFeed
435351240902721536,@stefanvdeijk En als het nou een normale speler was ... Nee infra is van KPN dus vooraf gediskwalificeerd als marktspeler !,Reeshofwarmte
435353351388016640,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/iU9g5OLlao,Intermediax
435367715222880256,"Als ilegaal en asielzoeker ben je hier echt beter af. Na bijna 30 jaar kpn ontslag gekregen in 2012.
Was ik maar een asielzoeker!",TonvanKooi
435350999067152384,KPN gaat het kabelnetwerk in Amstelveen verbeteren http://t.co/nB3l8oCiDd,amstelveen_city
435361383560265728,"@KPNwebcare kan dus ook niets doen...
Erg verrassend allemaal NIET #kpn wederom fail",RobvanRossum
435354478045593600,Klanten KPN en Hi krijgen 4G in buitenland #NUnl http://t.co/abgg2GgPEX,d33ff
435354890618277888,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/sPG8GYO72J,d33ff
435367545525116928,Klanten KPN en Hi krijgen ook in buitenland 4G-internet http://t.co/OaX8keoRvR #iPhonetips,tweetbusinessnl
435353527880138753,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/RrfhJPh9a2,cloudfaction
435367497995677697,@KPNwebcare kunnen jullie @noudesselink helpen. Wie gaat er binnen KPN over domeinnamen?,LennekevM
435367310581583872,Klanten KPN en Hi krijgen ook in buitenland 4G-internet /via @iCulture #icultureapp  http://t.co/Nm0tM60HC7,Jurg8
435360964733853696,"Ik zie dat je al een klacht hebt ingediend,daar zal je spoedig over gebeld worden.Om deze reden mag ik je abonnement nu niet verhogen. #kpn",RobvanRossum
435360357096247296,Vandaag staat er KPN op het menu!! http://t.co/aaJTxyT846,SoMMediaNL
435363410096562176,CompanyConnect is de #exclusieve #BusinessPartner op het #traditionele portfolio van #KPN in de midzakelijke markt. Tel: 088-0666140,CcMkb
435356798376108032,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/4thAOB4J3C,I_nieuws
435363328915816448,Klanten KPN en Hi krijgen 4G in buitenland  #internet,NLingelicht
435356805019885568,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/ne79d8Ulyo,Over_Ontwerpen
435362275495391233,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/efIh39gffX,Digi_Nieuws
435368927560871936,"Klanten KPN en Hi krijgen ook in buitenland 4G-internet: Klanten van KPN en Hi, die al een... http://t.co/AaWUJYU8xj #Tech #NL_Tech",NL_Tech
435356466099134464,KPN NK Allround en Sprint op primetime via Nederland 1 en 3 http://t.co/AbRCMOjcq8,Medianieuwtjes
435362443381207040,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/bWruqO8fti,nu_tech
435361650162429952,"#banen #ZH Sales - Verkoper voor de KPN winkel in Den Haag voor 15 uur: ZH-'S-GRAVENHAGE, Org... http://t.co/HXt0CMnm1Z #vacature #sales",ZHSalesbanen
435355401404809216,"De monteur van @kpn heeft even het kabeltje van onze modem opnieuw in het modem gestopt, en nu hebben we weer internet...",rinkeziermans
435358473585713152,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/Hno4n3ij9x,TweetingDiego
435353536017080320,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/rIph9xNi2l,RobvandeStar
435362034969214976,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/U5w3s2AvUv,NUnl_tech
435355897314156544,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/iFADXcjUAS,NUtech_nl
435353975722741760,Storing Deventer – Internet van XS4ALL / Business DSL / ADSL van KPN http://t.co/pjFijqa0CR,ComputimIP
435359468214562816,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/ZcJGvDaJdF #tech,jrkaandorp
435352491673546752,"Kpn, stop dit bullshit ._. Eindelijk is vakantie, doe je mijn internet uit. #genius #f***",xWheelerzzz
435352630093938688,@KishoorBadloe Dit wordt niet door ons ondersteund. Misschien dat je via het KPN Forum een oplossing kunt vinden: http://t.co/PBxSjwUq32,KPNwebcare
435364131953070080,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/x5DWnLj3L2,socialecontent
435364000461635585,Klanten KPN en Hi krijgen ook in buitenland 4G-internet: KPN biedt klanten vanaf maandag ook toegang tot 4G in... http://t.co/9QCKWFjFnE,iPhoneactueel
435353634683895810,Zondag een tweet naar @upc @upcwebcare  gestuurd en maandagochtend een telefoontje met oplossing. Zo hoort het @KPNwebcare @KPN. #service,hindrikrijpkema
435356805095362560,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/2vTP1PUXMx,Gdkp_Website
435366981777117185,"Net twee dagen overgestapt op kabelinternet, gaat de gemeente samen met KPN glasvezel aanleggen...",shirleydejong
435368514535559168,Als je 4G aanbiedt op mobiel hoe ouderwets is een datalimiet van 1gb of erger 500mb? @vodafoneNL_pr @kpn,gefrankeerd
435365056050888704,Klanten KPN en Hi krijgen ook in buitenland 4G-internet http://t.co/YiC2mK9peY #gadgets #informatie #gatgetsinfo,Nieuws_Gadgets
435358039752052736,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/WyCPodgg0l via @NUnl,chajahlouise
435354765544148992,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/mjhJts4bwp,NU_internet
435366212844154880,Klanten KPN en Hi krijgen ook in buitenland 4G-internet http://t.co/rVmjXrNHIS,WazziPhone
435356740712804352,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/CmGK4JHFBx,ISIDIS
435356803585421313,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/1kTuMufkxF,Over_Webdesign
435356558315495424,Al een week bezig om een simpele vraag beantwoord te krijgen door #KPN over mijn abonnement. Communicatie is niet sterkste punt bij #KPN.,reinsmedinga
435359598653243392,Klanten KPN en Hi krijgen 4G in buitenland - Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buitenlan... http://t.co/WgyQTzUdQT,Nieuws_
435366100180959232,KPN sluit eerste 4G roaming overeenkomsten - http://t.co/LB7v9CBuiH,GSMHelpdesk
435353533274017792,AmsterdamICT.NL - Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toe... http://t.co/bbWSCtUAou,ICTAmsterdam
435359964219985920,@KPN al weken dat ik niet mijn mobiele acc. kan bevestigen online. 'een fout opgetreden' bij bevest. klantnr. Ik wil mn factuur zien!,Maaikenz
435359479258173440,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/psVpE8hFbE,SocialGatto
435359816874471424,Internet: Klanten KPN en Hi krijgen 4G in buitenland - Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het... http://t.co/v40bBpCT20,Web_Nieuws
435360019286994944,KPN en Hi introduceren 4G-roaming voor 3G-tarief http://t.co/UFGYgP3nQU #nieuws #telecom,z_recruiting
435369544299720704,KPN-klanten kunnen in Frankrijk en Noorwegen roamen op 4g: KPN heeft deals gesloten met providers in Frankrijk... http://t.co/RlM3KaW948,MarryDeVries1
435361492578615296,[NU Tech] Klanten KPN en Hi krijgen 4G in buitenland - http://t.co/LkeBIufGoQ #nieuws #technews,GerritS1976
435352938144608256,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/hr05VdMGzg,OnlinePearl
435363996997124096,iPhoneClub - Klanten KPN en Hi krijgen ook in buitenland 4G-internet: KPN biedt klanten vanaf maan... http://t.co/kvWzrF0Z5d #iPhoneClub,appleipadiphone
435354443086053376,Klanten KPN en Hi krijgen 4G in buitenland #NUnl http://t.co/aMDxGOPCgo,jimmyagame
435366544055762944,Gezocht: Controller (KPN) zie: http://t.co/3BDGJsbpqS,finance_nl
435369545759326208,KPN-klanten kunnen in Frankrijk en Noorwegen roamen op 4g: KPN heeft deals gesloten met providers in Frankrijk... http://t.co/SGfT4HC3uh,Eddy_PhotoTweet
435356803396685824,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/7K1Lixb4Mj,Bestel_Website
435360379535773696,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/dBkJVilIWJ,MediaReply
435356533397159936,KPN en Hi introduceren 4G-roaming voor 3G-tarief http://t.co/mYlRKciEFL,TelecompaperNL
435365022693621760,Klanten KPN en Hi krijgen ook in buitenland 4G-internet http://t.co/lbwKT4ywUO #nieuw #iphone5 #nieuws,AppleNieuws1
435356476832374784,KPN NK Allround en Sprint op primetime via Nederland 1 en 3: Een week na de Olympische Spelen in Sotsji... http://t.co/Oo02zeWYnH #radio,Maurice538
435370726489477121,#mobiel #gsm KPN-klanten kunnen in Frankrijk en Noorwegen roamen op 4g: KPN heeft deals gesloten met providers... http://t.co/CmPwtnz85w,MobielNetwerk
435359970356649984,Klanten KPN en Hi krijgen 4G in buitenland - Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buitenlan... http://t.co/RRCEMezw1i,zzp_mkb
435353539116679168,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/XuoaA3Uhf3 -NU.nl,actueelitnieuws
435356801941262336,RT @NUnl Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang ... http://t.co/cTwsv8ykNS #ID,idiscoveronline
435354817913835520,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/JoCPMza7ww via @NUnl,BosBram
435355128598495232,"Ons #4G netwerk wordt steeds groter, foto’s delen in de bergen met 4G http://t.co/LPwOxsmfjP",KPN
435353367510933504,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/AR4emUTjH9,cohenjohnny
435354296767762434,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/hoopjWcC95,afrogleap
435353531680178177,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/WCkLlpLLXl,cpccomputers
435356809230954496,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toe... http://t.co/i6EnVmMvFl #internet #nieuws,z_recruiting
435353372028190723,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/ejn9rzZC9T,NU_Technieuws
435360942889508864,Op het ijs: Ruim 25.500 mensen beleven de KPN Experience http://t.co/JDGJCxwZs0 via @kpn,CcMkb
435358030725939200,4G-abonnement van KPN of Hi? Vanaf vandaag ook in het buitenland sneller internet. http://t.co/HZ118mr21F door @michellusthof  #iphone,iCulture
435359606991114240,#vacature #drenthe Sales - Verkoper voor de KPN winkel in Den Haag voor 15 uur: ZH-'S-GRAVENHAGE... http://t.co/v0IbIRPI6u #banen #sales,DRSalesbanen
435353069757272064,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/5oCIDkuD4y #nieuws #techniek,nieuws_tech
435359547738587136,Klanten KPN en Hi krijgen 4G in buitenland - Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buitenlan... http://t.co/KEDHyxAjPm,hpbict
435367518371192832,#Vacature: Senior Accountmanager (Special Sales) - KPN Zakelijke Markt (Houte (Houten) http://t.co/vfRuHZIy3u,ICTerGezocht
435369811296530432,4G-internet ook voor KPN- en Hi-klanten in buitenland http://t.co/BkMq4c0wAg,PCMnieuws
435369817928118272,KPN Tablet 5000 MB 1 jaar vanaf � 45.00 Mobiel Internet http://t.co/A5YAI1niy4,Telecom4you
435357116740554752,"Ook wel eens fijn, opzeggen en toch vriendelijk behandeld worden 
Tnx @KPN #hetbestaattoch",JudithBerg
435356803593818112,Klanten KPN en Hi krijgen 4G in buitenland: Klanten van KPN krijgen vanaf maandag ook 4G-toegang in het buiten... http://t.co/KkSWSUVSYw,Bannerwinkel
435353336481472513,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/tAFyIbuN2P,ITNieuws4u
435369717788733440,Klanten KPN en Hi krijgen 4G in buitenland http://t.co/gcg5TYHzZq via @NUnl,GerNauerna
435353761947852800,Klanten KPN en Hi krijgen 4G in buitenland: http://t.co/gW4Aq7LIY6,NUtechnl
